date,symbole,avis,note,prix,horizon,origine,c_technique,c_prevision,c_analogues,c_moteurs,c_fondamentaux,c_saisonnalite,c_sentiment,c_brokers,c_filtre_marche,c_force_relative,c_alignement_horizons,c_note_retournee
2026-05-27,BZ=F,Neutre,-23.1,94.29,20,retro,8.6,-7.8,-96.4,,,,,,,,,
2026-05-27,CC=F,Neutre,-26.8,4140.0,20,retro,-16.6,-47.4,-16.4,,,,,,,,,
2026-05-27,CL=F,Neutre,-24.4,88.68,20,retro,8.4,-8.6,-100.0,,,,,,,,,
2026-05-27,CT=F,Neutre,-20.0,76.16,20,retro,-1.1,1.2,-79.8,,,,,,,,,
2026-05-27,GC=F,Neutre,21.4,4447.5,20,retro,-4.6,81.2,73.6,-67.0,,,,,,,,
2026-05-27,HG=F,Favorable,41.4,6.305,20,retro,32.4,35.0,64.8,,,,,,,,,
2026-05-27,KC=F,Neutre,-29.1,269.85,20,retro,-55.7,-2.6,-20.0,,,,,,,,,
2026-05-27,NG=F,Neutre,6.3,3.04,20,retro,2.1,-16.6,44.0,,,,,,,,,
2026-05-27,SI=F,Neutre,11.8,74.599,20,retro,-1.7,48.6,64.3,-67.0,,,,,,,,
2026-05-27,ZW=F,Neutre,6.0,622.5,20,retro,29.9,-4.8,-19.4,,,,,,,,,
2026-05-28,BNBUSDT,Neutre,-1.0,638.24,20,retro,-19.1,-15.0,47.9,,,,,,,,,
2026-05-28,BTCUSDT,Défavorable,-37.7,73617.51,20,retro,-53.9,-29.8,-21.3,,,,,,,,,
2026-05-28,ETHUSDT,Défavorable,-36.6,2009.9,20,retro,-57.6,-39.8,2.6,,,,,,,,,
2026-05-29,USDCHF=X,Neutre,-21.0,0.7837,20,retro,-31.2,-30.0,-62.0,48.9,,,,,,,,
2026-05-29,USDJPY=X,Neutre,27.3,159.27,20,retro,51.5,4.8,7.3,37.1,,,,,,,,
2026-06-01,AIR.PA,Neutre,29.4,173.18,20,retro,0.8,19.8,90.0,,,,,,,,,
2026-06-01,AUDUSD=X,Neutre,23.8,0.718,20,retro,31.9,20.8,-16.4,54.6,,,,,,,,
2026-06-01,EURUSD=X,Neutre,-20.6,1.1649,20,retro,-50.4,19.2,-23.1,-21.6,,,,,,,,
2026-06-01,GBPUSD=X,Neutre,17.4,1.3452,20,retro,30.1,18.0,9.6,3.3,,,,,,,,
2026-06-01,MC.PA,Neutre,7.6,469.8,20,retro,-0.4,-44.2,90.0,,,,,,,,,
2026-06-01,NZDUSD=X,Neutre,13.3,0.5982,20,retro,62.4,-16.0,-41.0,25.0,,,,,,,,
2026-06-01,SAN.PA,Neutre,-0.0,74.16,20,retro,-32.4,-0.8,55.1,,,,,,,,,
2026-06-01,TTE.PA,Neutre,5.0,75.4388,20,retro,-0.1,40.0,-33.1,,,,,,,,,
2026-06-01,USDCAD=X,Neutre,6.6,1.3796,20,retro,2.4,7.6,3.5,15.6,,,,,,,,
2026-06-02,AAPL,Favorable,41.5,315.2,20,retro,39.8,49.6,33.7,,,,,,,,,
2026-06-02,AMZN,Favorable,38.5,256.52,20,retro,41.7,24.2,52.2,,,,,,,,,
2026-06-02,BNBUSDT,Neutre,-3.1,650.69,20,retro,-0.1,-8.6,-0.9,,,,,,,,,
2026-06-02,BTCUSDT,Neutre,-18.8,66760.83,20,retro,-21.5,-39.4,13.0,,,,,,,,,
2026-06-02,ETHUSDT,Défavorable,-33.4,1859.84,20,retro,-21.8,-41.8,-41.4,,,,,,,,,
2026-06-02,GOOGL,Favorable,45.0,361.634,20,retro,39.2,57.2,38.5,,,,,,,,,
2026-06-02,JPM,Neutre,7.7,299.6103,20,retro,-50.4,61.6,32.5,,,,,,,,,
2026-06-02,META,Neutre,-16.3,597.0766,20,retro,-62.4,17.4,15.5,,,,,,,,,
2026-06-02,MSFT,Neutre,-15.7,441.31,20,retro,2.6,10.8,-81.6,,,,,,,,,
2026-06-02,NVDA,Favorable,39.5,222.5606,20,retro,33.8,16.2,80.0,,,,,,,,,
2026-06-02,TSLA,Neutre,23.1,423.74,20,retro,12.2,18.6,47.4,,,,,,,,,
2026-06-03,BZ=F,Défavorable,-30.7,97.81,20,retro,-1.0,-15.8,-100.0,,,,,,,,,
2026-06-03,CC=F,Neutre,-16.5,4072.0,20,retro,-16.9,-41.8,18.0,,,,,,,,,
2026-06-03,CL=F,Défavorable,-30.4,96.02,20,retro,0.3,-16.6,-100.0,,,,,,,,,
2026-06-03,CT=F,Neutre,-17.0,76.73,20,retro,-1.2,6.8,-75.2,,,,,,,,,
2026-06-03,GC=F,Neutre,23.7,4436.7002,20,retro,-3.4,84.8,61.8,-50.6,,,,,,,,
2026-06-03,HG=F,Favorable,43.0,6.481,20,retro,53.0,38.6,32.2,,,,,,,,,
2026-06-03,KC=F,Neutre,-17.8,253.1,20,retro,-42.2,-4.2,4.8,,,,,,,,,
2026-06-03,NG=F,Neutre,0.7,3.214,20,retro,4.1,-19.4,21.7,,,,,,,,,
2026-06-03,SI=F,Neutre,15.9,73.476,20,retro,-1.9,52.2,63.6,-50.6,,,,,,,,
2026-06-03,ZW=F,Neutre,-14.7,587.25,20,retro,-3.9,-2.4,-48.9,,,,,,,,,
2026-06-05,USDCHF=X,Neutre,-3.2,0.7889,20,retro,0.2,-29.6,-26.2,49.1,,,,,,,,
2026-06-05,USDJPY=X,Favorable,33.1,159.99,20,retro,55.0,4.8,33.9,33.4,,,,,,,,
2026-06-07,BNBUSDT,Neutre,-4.6,604.44,20,retro,-52.1,-17.4,91.7,,,,,,,,,
2026-06-07,BTCUSDT,Défavorable,-36.1,63332.01,20,retro,-40.8,-43.4,-18.6,,,,,,,,,
2026-06-07,ETHUSDT,Défavorable,-45.4,1690.51,20,retro,-42.8,-48.6,-45.5,,,,,,,,,
2026-06-08,AIR.PA,Neutre,14.8,176.96,20,retro,-0.4,31.2,18.4,,,,,,,,,
2026-06-08,AUDUSD=X,Neutre,17.2,0.7043,20,retro,7.1,21.6,-9.4,54.6,,,,,,,,
2026-06-08,EURUSD=X,Neutre,-22.2,1.1523,20,retro,-45.7,16.0,-34.9,-21.6,,,,,,,,
2026-06-08,GBPUSD=X,Neutre,-10.8,1.3336,20,retro,-32.9,11.2,-17.5,3.2,,,,,,,,
2026-06-08,MC.PA,Neutre,8.9,482.45,20,retro,0.6,-37.8,84.8,,,,,,,,,
2026-06-08,NZDUSD=X,Neutre,-8.3,0.5797,20,retro,-31.5,-10.4,-0.1,25.0,,,,,,,,
2026-06-08,SAN.PA,Neutre,-5.1,76.67,20,retro,0.8,-7.2,-12.3,,,,,,,,,
2026-06-08,TTE.PA,Neutre,3.4,76.387,20,retro,1.1,42.4,-44.7,,,,,,,,,
2026-06-08,USDCAD=X,Neutre,8.0,1.3944,20,retro,10.4,10.8,-7.6,15.6,,,,,,,,
2026-06-09,AAPL,Favorable,40.5,290.55,20,retro,40.6,40.4,40.6,,,,,,,,,
2026-06-09,AMZN,Neutre,1.7,244.19,20,retro,-3.4,9.0,0.3,,,,,,,,,
2026-06-09,GOOGL,Favorable,37.9,364.26,20,retro,29.8,51.6,33.1,,,,,,,,,
2026-06-09,JPM,Favorable,43.1,311.2976,20,retro,51.2,56.8,11.2,,,,,,,,,
2026-06-09,META,Neutre,-13.1,584.0487,20,retro,-52.1,14.6,15.1,,,,,,,,,
2026-06-09,MSFT,Neutre,-11.3,403.41,20,retro,-51.7,2.8,37.2,,,,,,,,,
2026-06-09,NVDA,Neutre,21.7,208.19,20,retro,31.3,19.8,8.4,,,,,,,,,
2026-06-09,TSLA,Neutre,3.3,396.68,20,retro,-49.5,14.6,76.2,,,,,,,,,
2026-06-10,BZ=F,Neutre,-26.3,93.1,20,retro,-2.6,-8.6,-89.6,,,,,,,,,
2026-06-10,CC=F,Défavorable,-38.8,3757.0,20,retro,-19.4,-50.6,-55.5,,,,,,,,,
2026-06-10,CL=F,Neutre,-28.7,90.03,20,retro,-1.6,-9.0,-100.0,,,,,,,,,
2026-06-10,CT=F,Neutre,-28.6,71.1,20,retro,-7.7,-1.2,-100.0,,,,,,,,,
2026-06-10,GC=F,Neutre,18.5,4108.2002,20,retro,-6.2,74.8,71.6,-68.5,,,,,,,,
2026-06-10,HG=F,Neutre,11.0,6.249,20,retro,31.2,32.6,-51.7,,,,,,,,,
2026-06-10,KC=F,Neutre,-26.3,248.4,20,retro,-46.7,-15.4,-6.9,,,,,,,,,
2026-06-10,NG=F,Neutre,-5.7,3.185,20,retro,-27.3,-12.2,38.8,,,,,,,,,
2026-06-10,SI=F,Neutre,8.9,64.599,20,retro,-23.5,39.0,100.0,-68.5,,,,,,,,
2026-06-10,ZW=F,Neutre,-16.5,587.5,20,retro,-4.1,-3.2,-55.0,,,,,,,,,
2026-06-12,BNBUSDT,Neutre,-5.0,603.83,20,retro,-52.1,-15.0,86.8,,,,,,,,,
2026-06-12,BTCUSDT,Défavorable,-38.4,63580.01,20,retro,-58.3,-45.4,4.3,,,,,,,,,
2026-06-12,ETHUSDT,Défavorable,-51.1,1666.41,20,retro,-59.2,-40.2,-52.1,,,,,,,,,
2026-06-12,USDCHF=X,Neutre,23.6,0.7951,20,retro,32.3,-24.0,37.1,59.1,,,,,,,,
2026-06-12,USDJPY=X,Favorable,35.3,160.13,20,retro,53.7,10.0,30.5,43.4,,,,,,,,
2026-06-15,AIR.PA,Neutre,16.8,183.68,20,retro,-8.4,38.4,30.0,,,,,,,,,
2026-06-15,AUDUSD=X,Neutre,11.0,0.7075,20,retro,-1.2,13.6,-5.7,44.8,,,,,,,,
2026-06-15,EURUSD=X,Neutre,-16.5,1.1603,20,retro,-51.3,15.2,14.8,-32.2,,,,,,,,
2026-06-15,GBPUSD=X,Neutre,13.5,1.345,20,retro,29.7,11.6,9.9,-7.4,,,,,,,,
2026-06-15,MC.PA,Neutre,-1.8,512.6,20,retro,-4.4,-42.6,56.9,,,,,,,,,
2026-06-15,NZDUSD=X,Neutre,-4.5,0.5855,20,retro,-0.3,-18.4,-12.1,14.4,,,,,,,,
2026-06-15,SAN.PA,Neutre,-14.6,75.54,20,retro,-29.4,-1.6,-7.3,,,,,,,,,
2026-06-15,TTE.PA,Favorable,39.5,72.1005,20,retro,6.0,38.4,96.9,,,,,,,,,
2026-06-15,USDCAD=X,Neutre,13.8,1.3964,20,retro,23.9,10.8,-11.2,26.2,,,,,,,,
2026-06-16,AAPL,Neutre,26.3,299.24,20,retro,32.8,31.2,9.0,,,,,,,,,
2026-06-16,AMZN,Neutre,18.2,246.0,20,retro,-2.1,3.4,71.8,,,,,,,,,
2026-06-16,GOOGL,Favorable,41.4,373.25,20,retro,31.7,45.6,52.2,,,,,,,,,
2026-06-16,JPM,Favorable,43.0,329.6549,20,retro,33.6,60.8,34.9,,,,,,,,,
2026-06-16,META,Défavorable,-34.2,600.21,20,retro,-50.4,3.0,-56.8,,,,,,,,,
2026-06-16,MSFT,Neutre,-19.1,393.83,20,retro,-52.8,-6.4,20.2,,,,,,,,,
2026-06-16,NVDA,Neutre,5.3,207.41,20,retro,0.6,15.0,0.4,,,,,,,,,
2026-06-16,TSLA,Neutre,3.2,404.66,20,retro,-19.5,10.6,31.3,,,,,,,,,
2026-06-17,BNBUSDT,Neutre,3.2,601.63,20,retro,-32.7,-3.4,71.8,,,,,,,,,
2026-06-17,BTCUSDT,Neutre,-24.7,64509.4,20,retro,-36.1,-28.6,-0.6,,,,,,,,,
2026-06-17,BZ=F,Neutre,11.2,79.55,20,retro,5.5,-14.2,54.5,,,,,,,,,
2026-06-17,CC=F,Neutre,-13.3,4144.0,20,retro,11.7,-35.0,-26.1,,,,,,,,,
2026-06-17,CL=F,Neutre,0.3,76.79,20,retro,3.9,-17.4,18.1,,,,,,,,,
2026-06-17,CT=F,Neutre,-7.9,76.9,20,retro,30.4,-4.8,-76.1,,,,,,,,,
2026-06-17,ETHUSDT,Défavorable,-46.7,1750.6,20,retro,-34.8,-31.8,-86.6,,,,,,,,,
2026-06-17,GC=F,Neutre,16.2,4358.8999,20,retro,-1.9,70.4,46.5,-56.3,,,,,,,,
2026-06-17,HG=F,Favorable,46.0,6.4815,20,retro,32.2,37.8,80.0,,,,,,,,,
2026-06-17,KC=F,Neutre,-25.4,277.85,20,retro,-28.8,-4.6,-47.5,,,,,,,,,
2026-06-17,NG=F,Neutre,5.6,3.145,20,retro,-18.1,-9.8,65.5,,,,,,,,,
2026-06-17,SI=F,Neutre,8.6,70.696,20,retro,-1.6,38.2,51.0,-56.3,,,,,,,,
2026-06-17,ZW=F,Neutre,6.9,612.75,20,retro,61.5,9.2,-87.0,,,,,,,,,
2026-06-19,USDCHF=X,Neutre,24.7,0.8049,20,retro,35.6,-15.2,25.1,59.5,,,,,,,,
2026-06-19,USDJPY=X,Neutre,22.5,161.289,20,retro,33.9,12.0,-4.2,44.0,,,,,,,,
2026-06-22,AIR.PA,Favorable,43.6,189.52,20,retro,34.6,41.2,61.8,,,,,,,,,
2026-06-22,AUDUSD=X,Neutre,12.5,0.7003,20,retro,-4.6,13.2,7.9,44.8,,,,,,,,
2026-06-22,BNBUSDT,Neutre,-18.1,590.15,20,retro,-53.2,-3.8,21.4,,,,,,,,,
2026-06-22,BTCUSDT,Neutre,-12.9,64020.01,20,retro,-36.2,-27.0,44.7,,,,,,,,,
2026-06-22,ETHUSDT,Neutre,-27.5,1728.19,20,retro,-35.7,-25.0,-17.2,,,,,,,,,
2026-06-22,EURUSD=X,Neutre,-22.6,1.1463,20,retro,-55.7,10.0,-16.3,-17.2,,,,,,,,
2026-06-22,GBPUSD=X,Neutre,-3.0,1.3208,20,retro,-25.3,4.8,18.0,2.6,,,,,,,,
2026-06-22,MC.PA,Neutre,-2.1,481.35,20,retro,-30.6,-38.2,93.4,,,,,,,,,
2026-06-22,NZDUSD=X,Neutre,-14.2,0.5735,20,retro,-34.5,-12.4,-11.5,14.4,,,,,,,,
2026-06-22,SAN.PA,Neutre,-26.6,72.49,20,retro,-52.0,-5.6,-12.4,,,,,,,,,
2026-06-22,TTE.PA,Neutre,25.3,70.0461,20,retro,-6.5,26.8,76.4,,,,,,,,,
2026-06-22,USDCAD=X,Neutre,4.1,1.4174,20,retro,-10.0,14.8,-9.0,26.2,,,,,,,,
2026-06-24,AAPL,Neutre,27.3,293.08,20,retro,30.0,37.2,9.6,,,,,,,,,
2026-06-24,AMZN,Neutre,-15.4,234.27,20,retro,-4.4,5.8,-61.9,,,,,,,,,
2026-06-24,GOOGL,Neutre,7.5,345.29,20,retro,-3.6,56.8,-39.6,,,,,,,,,
2026-06-24,JPM,Favorable,34.0,331.9546,20,retro,56.4,60.4,-38.4,,,,,,,,,
2026-06-24,META,Défavorable,-35.7,557.67,20,retro,-54.0,-3.4,-48.4,,,,,,,,,
2026-06-24,MSFT,Neutre,-29.9,365.46,20,retro,-56.8,-8.8,-13.1,,,,,,,,,
2026-06-24,NVDA,Neutre,2.8,199.0,20,retro,-1.0,17.4,-10.4,,,,,,,,,
2026-06-24,TSLA,Neutre,-5.6,375.53,20,retro,-52.3,6.2,56.6,,,,,,,,,
2026-06-25,BZ=F,Neutre,-0.6,75.26,20,retro,-23.8,-29.0,76.0,,,,,,,,,
2026-06-25,CC=F,Neutre,-14.2,5159.0,20,retro,2.5,-32.2,-18.2,,,,,,,,,
2026-06-25,CL=F,Neutre,-10.4,71.92,20,retro,-25.3,-27.4,37.3,,,,,,,,,
2026-06-25,CT=F,Neutre,-5.9,73.4,20,retro,17.5,5.6,-60.3,,,,,,,,,
2026-06-25,GC=F,Neutre,9.4,4030.5,20,retro,-36.6,68.8,49.7,-33.2,,,,,,,,
2026-06-25,HG=F,Neutre,11.0,6.0705,20,retro,-0.9,33.4,0.8,,,,,,,,,
2026-06-25,KC=F,Neutre,-5.5,288.8,20,retro,3.9,1.8,-30.9,,,,,,,,,
2026-06-25,NG=F,Neutre,7.7,3.343,20,retro,-18.3,-11.4,76.6,,,,,,,,,
2026-06-25,SI=F,Neutre,15.6,58.348,20,retro,-22.9,37.0,100.0,-33.2,,,,,,,,
2026-06-25,ZW=F,Neutre,-9.8,591.0,20,retro,17.2,7.2,-77.2,,,,,,,,,
2026-06-26,USDCHF=X,Neutre,23.7,0.8105,20,retro,38.1,-9.2,7.6,59.5,,,,,,,,
2026-06-26,USDJPY=X,Neutre,26.6,161.805,20,retro,38.1,22.4,-4.2,44.0,,,,,,,,
2026-06-27,BNBUSDT,Neutre,-13.1,557.2,20,retro,-54.5,-19.4,64.4,,,,,,,,,
2026-06-27,BTCUSDT,Défavorable,-46.8,60029.0,20,retro,-66.9,-42.6,-19.1,,,,,,,,,
2026-06-27,ETHUSDT,Défavorable,-56.1,1573.99,20,retro,-66.9,-41.8,-57.2,,,,,,,,,
2026-06-29,AIR.PA,Favorable,45.9,191.58,20,retro,35.1,38.0,74.2,,,,,,,,,
2026-06-29,AUDUSD=X,Neutre,12.7,0.6896,20,retro,8.8,10.0,-9.1,44.8,,,,,,,,
2026-06-29,EURUSD=X,Neutre,-23.2,1.1386,20,retro,-58.2,8.8,-13.8,-17.2,,,,,,,,
2026-06-29,GBPUSD=X,Neutre,-0.9,1.3197,20,retro,-35.2,0.4,51.0,2.5,,,,,,,,
2026-06-29,MC.PA,Neutre,3.7,492.3,20,retro,-18.7,-40.6,100.0,,,,,,,,,
2026-06-29,NZDUSD=X,Neutre,-9.6,0.5641,20,retro,-21.7,-22.8,4.2,14.4,,,,,,,,
2026-06-29,SAN.PA,Neutre,-13.6,75.5,20,retro,-19.2,-10.8,-8.1,,,,,,,,,
2026-06-29,TTE.PA,Neutre,27.9,68.13,20,retro,3.8,31.2,63.7,,,,,,,,,
2026-06-29,USDCAD=X,Neutre,22.3,1.419,20,retro,37.8,23.6,-9.0,26.2,,,,,,,,
2026-07-02,BNBUSDT,Neutre,-21.0,558.96,20,retro,-53.7,-6.6,14.3,,,,,,,,,
2026-07-02,BTCUSDT,Neutre,-6.3,61560.0,20,retro,-32.8,-31.8,71.7,,,,,,,,,
2026-07-02,ETHUSDT,Neutre,-16.4,1700.57,20,retro,-31.0,-29.8,25.6,,,,,,,,,
2026-07-07,BNBUSDT,Neutre,-17.5,576.82,20,retro,-32.4,-7.0,-6.8,,,,,,,,,
2026-07-07,BTCUSDT,Neutre,-17.3,63363.99,20,retro,-31.8,-33.8,29.0,,,,,,,,,
2026-07-07,ETHUSDT,Neutre,-22.8,1771.45,20,retro,-29.7,-30.6,-1.1,,,,,,,,,
2026-07-26,AAPL,Favorable,34.0,321.66,20,quotidien,,,,,,,,,,,,
2026-07-26,AIR.PA,Neutre,17.7,206.05,20,quotidien,,,,,,,,,,,,
2026-07-26,AMZN,Neutre,10.1,233.66,20,quotidien,,,,,,,,,,,,
2026-07-26,AUDUSD=X,Neutre,12.0,0.7,20,quotidien,,,,,,,,,,,,
2026-07-26,BNBUSDT,Neutre,-6.4,573.17,20,quotidien,,,,,,,,,,,,
2026-07-26,BTCUSDT,Neutre,7.1,64673.42,20,quotidien,,,,,,,,,,,,
2026-07-26,BZ=F,Neutre,14.5,96.78,20,quotidien,,,,,,,,,,,,
2026-07-26,CC=F,Neutre,3.0,5467.0,20,quotidien,,,,,,,,,,,,
2026-07-26,CL=F,Neutre,11.3,89.31,20,quotidien,,,,,,,,,,,,
2026-07-26,CT=F,Neutre,3.1,78.55,20,quotidien,,,,,,,,,,,,
2026-07-26,ETHUSDT,Neutre,-13.7,1913.77,20,quotidien,,,,,,,,,,,,
2026-07-26,EURUSD=X,Neutre,-17.5,1.1375,20,quotidien,,,,,,,,,,,,
2026-07-26,GBPUSD=X,Neutre,-14.6,1.3321,20,quotidien,,,,,,,,,,,,
2026-07-26,GC=F,Neutre,11.0,4070.8,20,quotidien,,,,,,,,,,,,
2026-07-26,GOOGL,S'abstenir,20.9,317.69,20,quotidien,,,,,,,,,,,,
2026-07-26,HG=F,Favorable,47.6,6.3575,20,quotidien,,,,,,,,,,,,
2026-07-26,JPM,Favorable,52.8,349.9,20,quotidien,,,,,,,,,,,,
2026-07-26,KC=F,Neutre,14.8,298.25,20,quotidien,,,,,,,,,,,,
2026-07-26,MC.PA,Neutre,-14.6,461.7,20,quotidien,,,,,,,,,,,,
2026-07-26,META,Neutre,1.6,606.1,20,quotidien,,,,,,,,,,,,
2026-07-26,MSFT,Neutre,1.7,381.58,20,quotidien,,,,,,,,,,,,
2026-07-26,NG=F,Neutre,-13.7,2.888,20,quotidien,,,,,,,,,,,,
2026-07-26,NVDA,S'abstenir,22.2,208.76,20,quotidien,,,,,,,,,,,,
2026-07-26,NZDUSD=X,Neutre,-7.2,0.5805,20,quotidien,,,,,,,,,,,,
2026-07-26,SAN.PA,Neutre,2.2,76.03,20,quotidien,,,,,,,,,,,,
2026-07-26,SI=F,Neutre,7.3,58.906,20,quotidien,,,,,,,,,,,,
2026-07-26,TSLA,Neutre,-11.5,319.69,20,quotidien,,,,,,,,,,,,
2026-07-26,TTE.PA,Favorable,37.8,75.9,20,quotidien,,,,,,,,,,,,
2026-07-26,USDCAD=X,Neutre,19.5,1.4077,20,quotidien,,,,,,,,,,,,
2026-07-26,USDCHF=X,S'abstenir,20.1,0.8169,20,quotidien,,,,,,,,,,,,
2026-07-26,USDJPY=X,S'abstenir,16.4,163.832,20,quotidien,,,,,,,,,,,,
2026-07-26,ZW=F,Neutre,12.4,678.0,20,quotidien,,,,,,,,,,,,
2026-07-27,AAPL,Favorable,34.0,336.91,20,,56.9,33.2,31.8,,17.4,30.0,18.0,,,,,
2026-07-27,MSFT,Neutre,7.4,389.1,20,,-31.1,12.0,18.8,,43.8,0.0,7.5,,,,,
2026-07-27,GOOGL,S'abstenir,21.4,326.56,20,,-3.0,49.2,-18.0,,55.8,30.0,-3.0,,,,,
2026-07-27,AMZN,S'abstenir,17.0,231.39,20,,-22.8,35.2,38.2,,15.6,30.0,-3.0,,,,,
2026-07-27,NVDA,S'abstenir,20.2,196.51,20,,18.2,35.8,-3.8,,46.6,0.0,-6.0,,,,,
2026-07-27,META,Neutre,0.4,593.87,20,,-52.1,18.6,-22.8,,59.2,0.0,12.0,,,,,
2026-07-27,TSLA,Neutre,-4.3,309.22,20,,-30.6,-13.8,76.6,,-43.0,0.0,-10.5,,,,,
2026-07-27,JPM,Favorable,37.5,356.2,20,,34.5,66.8,-7.1,,73.6,0.0,9.0,,,,,
2026-07-27,MC.PA,Neutre,-11.4,461.7,20,,-41.6,-42.2,58.8,,-2.8,0.0,0.0,,,,,
2026-07-27,TTE.PA,Favorable,36.1,75.9,20,,45.6,36.8,50.2,,48.0,0.0,-3.0,,,,,
2026-07-27,SAN.PA,Neutre,2.2,76.03,20,,0.2,4.0,-4.5,,6.4,0.0,9.0,,,,,
2026-07-27,AIR.PA,Neutre,19.8,206.05,20,,44.7,34.8,47.8,,-59.4,0.0,6.0,,,,,
2026-07-27,7203.T,Neutre,-0.1,2897.0,20,,0.4,-1.4,-5.1,,6.6,0.0,1.5,,,,,
2026-07-27,0700.HK,Neutre,-11.3,434.6,20,,-51.8,2.2,-49.6,,49.8,0.0,3.0,,,,,
2026-07-27,2330.TW,Favorable,48.4,2350.0,20,,1.0,78.8,100.0,,47.2,0.0,3.0,,,,,
2026-07-27,005930.KS,Neutre,14.2,249500.0,20,,-2.4,34.6,-43.4,,72.6,0.0,15.0,,,,,
2026-07-27,BTCUSDT,Neutre,5.8,63746.05,20,,-30.0,-7.8,76.6,,,0.0,1.5,,,,,
2026-07-27,ETHUSDT,Neutre,-10.6,1890.98,20,,1.9,-27.4,-10.3,,,0.0,6.0,,,,,
2026-07-27,BNBUSDT,Neutre,2.0,566.32,20,,-30.1,-5.4,53.4,,,0.0,3.0,,,,,
2026-07-27,EURUSD=X,Neutre,-15.2,1.1373,20,,-31.9,9.2,-45.8,-17.2,,0.0,-6.0,,,,,
2026-07-27,GBPUSD=X,Neutre,-7.3,1.3288,20,,-50.9,11.6,-4.6,2.4,,0.0,-6.0,,,,,
2026-07-27,USDJPY=X,S'abstenir,23.2,163.75,20,,34.1,27.2,-3.7,44.2,,0.0,3.0,,,,,
2026-07-27,USDCHF=X,S'abstenir,24.1,0.8186,20,,45.1,-10.8,35.3,59.2,,0.0,-1.5,,,,,
2026-07-27,AUDUSD=X,Neutre,18.6,0.6993,20,,18.6,16.4,7.5,44.8,,0.0,-4.5,,,,,
2026-07-27,USDCAD=X,Neutre,15.6,1.4113,20,,33.2,10.8,3.6,26.0,,0.0,1.5,,,,,
2026-07-27,NZDUSD=X,Neutre,-19.2,0.5784,20,,-30.6,-4.0,-41.6,-26.0,,0.0,1.5,,,,,
2026-07-27,GC=F,Neutre,-7.8,4080.1001,20,,-32.5,65.6,7.9,-97.8,,0.0,4.5,,,,,
2026-07-27,SI=F,Neutre,-10.0,58.91,20,,-33.4,30.6,49.4,-96.3,,0.0,12.0,,,,,
2026-07-27,CL=F,Neutre,14.7,83.54,20,,20.2,-13.8,18.4,59.7,,0.0,-16.5,,,,,
2026-07-27,BZ=F,Neutre,13.7,89.95,20,,50.9,-11.0,26.7,,,0.0,-4.5,,,,,
2026-07-27,NG=F,Neutre,-16.3,2.811,20,,-54.8,-15.8,72.9,-60.0,,0.0,-3.0,,,,,
2026-07-27,HG=F,Favorable,32.3,6.38,20,,50.0,48.8,63.4,-11.7,,0.0,21.0,,,,,
2026-07-27,CC=F,Neutre,11.7,5192.0,20,,32.0,-0.6,57.5,-15.3,,0.0,-3.0,,,,,
2026-07-27,CT=F,Neutre,-0.6,79.87,20,,52.9,-7.6,-45.0,-9.9,,0.0,9.0,,,,,
2026-07-27,KC=F,Neutre,25.0,327.45,20,,-17.0,14.2,89.7,45.3,,0.0,1.5,,,,,
2026-07-27,ZW=F,Neutre,-1.8,672.0,20,,54.2,3.2,-62.3,-15.9,,0.0,4.5,,,,,
2026-07-28,AAPL,Favorable,31.0,339.555,20,,57.5,35.2,-0.2,,17.4,30.0,16.5,83.3,,,,
2026-07-28,MSFT,Neutre,-1.8,398.6,20,,-0.5,13.6,-73.5,,43.8,0.0,6.0,50.0,,,,
2026-07-28,GOOGL,Neutre,18.4,333.215,20,,-2.3,49.6,-22.6,,55.8,30.0,-3.0,-33.3,,,,
2026-07-28,AMZN,Neutre,9.7,230.3,20,,-33.5,34.4,36.8,,15.6,30.0,7.5,-33.3,,,,
2026-07-28,NVDA,Neutre,14.8,197.905,20,,-1.2,36.2,-8.3,,46.6,0.0,-1.5,-50.0,,,,
2026-07-28,META,Neutre,-3.7,593.965,20,,-51.6,18.6,-22.2,,59.2,0.0,9.0,0.0,,,,
2026-07-28,TSLA,Neutre,-11.6,307.215,20,,-40.2,-15.4,66.1,,-43.0,0.0,-4.5,-66.7,,,,
2026-07-28,JPM,Favorable,37.4,356.44,20,,44.6,70.4,-32.0,,73.6,0.0,6.0,50.0,,,,
2026-07-28,MC.PA,Neutre,-13.2,471.5,20,,-50.8,-43.8,70.0,,-2.8,0.0,3.0,-33.3,,,,
2026-07-28,TTE.PA,Neutre,25.9,73.82,20,,52.1,36.4,-34.9,,48.0,0.0,-4.5,50.0,,,,
2026-07-28,SAN.PA,Neutre,14.2,79.65,20,,24.0,3.2,26.6,,6.4,0.0,9.0,83.3,,,,
2026-07-28,AIR.PA,Neutre,20.2,212.85,20,,56.3,39.2,23.6,,-59.4,0.0,12.0,83.3,,,,
2026-07-28,7203.T,Neutre,-4.1,2965.5,20,,2.2,-2.6,-29.8,,6.2,0.0,0.0,0.0,,,,
2026-07-28,0700.HK,Neutre,-16.1,447.2,20,,-50.0,1.4,-59.3,,49.2,0.0,1.5,-16.7,,,,
2026-07-28,2330.TW,Favorable,45.3,2280.0,20,,9.3,78.8,86.6,,48.8,0.0,3.0,-33.3,,,,
